id,speed
1097,23.343138
1098,15.6734915
1099,16.263649
1100,17.115839
1101,30.17625
1102,40.539726
1103,38.621853
1104,35.406406
1105,36.06859
1106,48.180542
1107,47.064297
1108,44.053078
1109,43.232956
1110,43.414906
1111,40.318233
1112,38.440224
1113,43.230583
1114,43.434315
1115,48.4784
1116,48.067097
1117,47.73881
1118,26.53297
1119,24.052742
1120,36.88295
1121,40.40014
1122,44.176865
1123,49.272358
1124,47.37531
1125,29.256504
1126,29.028847
1127,28.42279
1128,26.469782
1129,36.350792
1130,41.961597
1131,48.66713
1132,46.352936
1133,44.374012
1134,31.716896
1135,18.20453
1136,21.054296
1137,20.06963
1138,19.232025
1139,15.497831
1140,46.0663
1141,42.389313
1142,48.55519
1143,49.678356
1144,48.260437
1145,29.690565
1146,21.229383
1147,20.378307
1148,44.8156
1149,42.35214
1150,14.604019
1151,25.149296
1152,24.37237
1153,19.515266
1154,19.285307
1155,15.174885
1156,12.256008
1157,23.917435
1158,40.465775
1159,37.071
1160,46.990246
1161,47.3746
1162,48.56443
1163,47.88782
1164,28.515545
1165,22.721476
1166,20.852316
1167,18.33106
1168,45.06342
1169,47.25072
1170,45.338272
1171,41.64842
1172,39.016384
1173,36.704117
1174,45.445038
1175,47.734043
1176,47.257183
1177,27.441383
1178,13.931496
1179,17.504555
1180,18.53304
1181,22.247086
1182,12.256935
1183,44.859776
1184,42.11298
1185,45.751118
1186,45.555153
1187,45.4118
1188,23.903173
1189,15.810215
1190,15.609513
1191,17.008686
1192,37.67956
1193,44.812923
1194,48.139362
1195,47.566963
1196,46.564793
1197,44.1513
1198,24.89772
1199,41.438965
1200,48.888287
1201,47.28343
1202,42.24943
1203,11.553234
1204,18.10074
1205,15.421708
1206,16.29617
1207,7.5747695
1208,17.701773
1209,36.482597
1210,46.62359
1211,44.97188
1212,22.751394
1213,21.089333
1214,19.40421
1215,16.489159
1216,45.985394
1217,47.68889
1218,47.586838
1219,41.85532
1220,24.313845
1221,21.655355
1222,17.131311
1223,19.75618
1224,17.55491
1225,15.6423235
1226,15.732344
1227,39.360367
1228,34.95729
1229,36.709484
1230,47.95067
1231,48.029068
1232,41.37353
1233,41.416183
1234,38.093304
1235,48.653988
1236,15.141807
1237,22.258396
1238,18.77774
1239,13.642881
1240,24.048628
1241,45.910683
1242,40.424534
1243,43.254375
1244,49.39325
1245,47.808956
1246,17.706102
1247,27.066381
1248,25.936749
1249,13.185504
1250,45.87547
1251,49.21262
1252,47.62689
1253,47.8198
1254,23.877678
1255,15.746241
1256,15.25914
1257,40.646973
1258,48.19851
1259,46.74039
1260,46.930576
1261,45.008476
1262,28.739933
1263,20.778719
1264,15.305869
1265,15.776727
1266,14.645306
1267,14.28866
1268,21.183556
1269,49.11993
1270,49.161797
1271,48.847713
1272,45.39605
1273,12.75521
1274,15.191847
1275,17.62863
1276,18.473703
1277,14.007019
1278,20.62528
1279,37.123993
1280,43.37622
1281,35.836433
1282,46.79118
1283,47.683846
1284,47.0184
1285,24.290045
1286,24.909899
1287,22.015814
1288,21.990307
1289,19.98011
1290,35.492165
1291,48.540516
1292,48.16576
1293,42.603436
1294,43.509747
1295,43.303097
1296,42.108444
1297,37.82387
1298,45.36148
1299,46.552868
1300,46.955658
1301,44.641308
1302,22.702948
1303,15.162433
1304,25.739586
1305,48.57653
1306,48.588306
1307,48.721684
1308,48.75381
1309,31.872564
1310,22.408262
1311,32.662483
1312,25.622683
1313,25.035923
1314,14.76035
1315,26.029028
1316,40.05964
1317,40.407925
1318,43.189255
1319,46.497467
1320,47.53715
1321,45.301437
1322,15.468568
1323,19.785654
1324,21.010527
1325,24.925678
1326,47.964134
1327,23.516855
1328,20.020475
1329,17.155571
1330,17.395102
1331,11.741803
1332,23.580729
1333,39.478954
1334,39.927486
1335,48.11878
1336,46.739468
1337,45.47506
1338,16.498878
1339,21.036686
1340,22.422392
1341,20.122194
1342,49.3166
1343,49.443882
1344,42.856583
1345,28.720045
1346,25.866186
1347,19.271637
1348,18.215288
1349,42.15141
1350,40.531315
1351,39.291595
1352,39.74988
1353,36.969
1354,39.716232
1355,38.548157
1356,43.816452
1357,39.445564
1358,46.831795
1359,28.449324
1360,29.954725
1361,25.337244
1362,17.533676
1363,15.139853
1364,17.537992
1365,15.176748
1366,13.535086
1367,41.33034
1368,46.909985
1369,26.941748
1370,25.963747
1371,18.071327
1372,9.416116
1373,37.985428
1374,46.8479
1375,47.98185
1376,48.212883
1377,27.31836
1378,18.485876
1379,42.42549
1380,42.86109
1381,47.0066
1382,17.722918
1383,9.219049
1384,39.736874
1385,43.74906
1386,39.903236
1387,48.29921
1388,48.095264
1389,45.7032
1390,13.555691
1391,15.854396
1392,19.435787
1393,15.344667
1394,15.87153
1395,11.915025
1396,39.452385
1397,47.862072
1398,48.15238
1399,47.96684
1400,27.570707
1401,28.138899
1402,45.836903
1403,45.354015
1404,45.15076
1405,43.83472
1406,43.58478
1407,42.735012
1408,45.936844
1409,44.00069
1410,45.520325
1411,45.826496
1412,46.32002
1413,47.21785
1414,9.532208
1415,24.845499
1416,39.168022
1417,46.538628
1418,46.45147
1419,46.90401
1420,14.457966
1421,18.339079
1422,16.93539
1423,13.819605
1424,14.265182
1425,11.381997
1426,10.878299
1427,22.307817
1428,40.58978
1429,47.0526
1430,47.391384
1431,46.314327
1432,45.509624
1433,42.380356
1434,17.437134
1435,16.389679
1436,16.844055
1437,18.45668
1438,12.15261
1439,21.574024
1440,35.88899
1441,44.251244
1442,46.6948
1443,45.876842
1444,42.862305
1445,24.111664
1446,18.410242
1447,42.17634
1448,45.18252
1449,43.16151
1450,24.91272
1451,11.85148
1452,15.084902
1453,16.052315
1454,10.431956
1455,35.175518
1456,37.880215
1457,48.246826
1458,47.394726
1459,46.544807
1460,19.543879
1461,15.049725
1462,21.882946
1463,38.250713
1464,44.92933
1465,46.765625
1466,47.22877
1467,45.704792
1468,42.881447
1469,41.74466
1470,42.991016
1471,43.1251
1472,46.71405
1473,46.232384
1474,12.397772
1475,13.8465185
1476,17.246101
1477,11.451577
1478,38.495964
1479,39.60816
1480,47.268986
1481,47.312042
1482,47.332195
1483,27.32459
1484,25.157354
1485,25.478525
1486,20.54892
1487,15.957745
1488,10.128125
1489,9.722798
1490,20.97053
1491,34.73246
1492,46.484695
1493,45.637287
1494,44.91811
1495,41.770206
1496,21.50469
1497,19.092869
1498,18.182962
1499,9.83381
1500,20.163073
1501,33.886024
1502,44.774254
1503,48.376614
1504,47.081474
1505,44.81072
1506,15.080962
1507,19.561249
1508,21.026731
1509,19.791498
1510,18.192142
1511,12.945199
1512,11.271333
1513,36.952713
1514,44.129253
1515,37.962994
1516,44.25004
1517,22.76088
1518,8.418578
1519,36.231262
1520,37.002495
1521,47.663967
1522,46.579166
1523,25.646227
1524,22.763233
1525,21.691904
1526,21.004595
1527,18.052431
1528,38.185337
1529,32.72772
1530,45.323425
1531,47.27604
1532,38.98382
1533,39.787586
1534,43.865295
1535,42.496063
1536,36.110947
1537,48.724533
1538,47.686016
1539,47.640766
1540,47.02587
1541,46.787632
1542,26.589548
1543,28.84248
1544,30.439745
1545,28.416006
1546,27.631287
1547,41.49804
1548,47.57664
1549,48.541176
1550,47.128143
1551,45.46058
1552,28.26254
1553,20.192656
1554,20.215534
1555,17.62871
1556,10.007324
1557,23.135708
1558,36.94002
1559,47.36027
1560,49.0149
1561,47.750736
1562,47.92327
1563,11.553835
1564,17.497068
1565,12.04457
1566,11.135309
1567,23.395754
1568,45.32895
1569,48.02357
1570,20.882874
1571,19.085905
1572,16.927124
1573,18.040585
1574,11.865532
1575,21.9965
1576,42.75705
1577,40.81329
1578,47.545574
1579,47.51742
1580,46.221806
1581,44.55361
1582,26.120787
1583,15.590875
1584,11.411501
1585,11.711267
1586,38.18874
1587,42.109303
1588,32.71186
1589,36.850998
1590,47.104366
1591,47.2633
1592,46.808105
1593,40.922787
1594,27.185215
1595,17.751968
1596,12.535116
1597,30.925581
1598,41.85994
1599,33.85281
1600,44.268253
1601,44.69263
1602,43.452187
1603,43.343666
1604,37.174175
1605,37.32233
1606,40.51999
1607,39.323788
1608,32.60598
1609,46.916866
1610,47.126606
1611,46.225838
1612,44.182236
1613,18.258486
1614,19.232986
1615,19.57037
1616,18.905052
1617,34.422745
1618,40.02311
1619,47.106514
1620,46.84556
1621,45.959183
1622,46.3883
1623,45.02276
1624,43.3349
1625,27.170961
1626,17.022562
1627,27.026602
1628,25.458809
1629,17.556486
1630,10.813423
1631,46.827374
1632,46.89106
1633,45.99706
1634,46.39289
1635,45.038853
1636,42.577667
1637,14.082463
1638,24.266254
1639,21.39186
1640,16.284126
1641,10.22778
1642,23.759056
1643,38.379116
1644,40.659348
1645,47.408623
1646,47.916466
1647,46.82006
1648,18.093525
1649,15.280039
1650,17.592463
1651,17.551817
1652,10.954861
1653,22.868761
1654,37.46531
1655,38.555107
1656,47.09342
1657,44.072037
1658,14.449835
1659,21.36307
1660,19.937704
1661,16.639482
1662,18.513172
1663,18.110899
1664,16.680662
1665,36.707577
1666,45.83049
1667,40.109062
1668,23.980682
1669,20.373936
1670,21.395533
1671,15.201364
1672,40.834187
1673,36.20877
1674,36.5739
1675,45.6971
1676,47.307987
1677,46.663765
1678,35.462776
1679,44.226078
1680,44.877323
1681,47.971546
1682,48.80649
1683,47.893562
1684,35.424603
1685,29.298029
1686,33.9051
1687,29.434334
1688,30.353228
1689,29.953684
1690,22.41984
1691,28.738806
1692,44.792336
1693,41.812466
1694,46.978218
1695,46.99291
1696,44.930664
1697,10.315798
1698,19.88493
1699,20.304964
1700,43.92229
1701,45.40559
1702,28.762543
1703,12.063736
1704,14.274819
1705,20.013445
1706,17.998924
1707,12.391647
1708,24.249813
1709,40.58103
1710,43.273838
1711,49.596363
1712,48.11169
1713,44.30502
1714,20.96731
1715,20.597797
1716,17.71948
1717,15.031605
1718,44.844616
1719,42.221504
1720,47.77719
1721,46.158504
1722,43.14866
1723,28.412985
1724,15.7343445
1725,18.498602
1726,40.30118
1727,43.997513
1728,48.500156
1729,40.1966
1730,16.009903
1731,11.797514
1732,44.24265
1733,48.29652
1734,48.849754
1735,48.239796
1736,42.803898
1737,40.373096
1738,40.79897
1739,43.829742
1740,44.101414
1741,43.153683
1742,37.64587
1743,42.274
1744,34.105343
1745,43.725285
1746,9.831273
1747,15.115307
1748,24.216627
1749,37.575325
1750,38.691746
1751,48.133553
1752,48.415306
1753,15.457638
1754,23.985899
1755,21.844246
1756,22.148182
1757,40.581867
1758,48.26356
1759,47.85387
1760,48.52279
1761,47.649025
1762,45.276627
1763,12.775201
1764,18.600063
1765,18.988663
1766,25.448347
1767,49.15207
1768,47.938026
1769,47.835636
1770,24.042711
1771,22.47248
1772,17.754868
1773,47.36381
1774,46.008896
1775,46.66714
1776,45.675102
1777,44.962334
1778,9.173283
1779,17.438486
1780,18.114647
1781,18.405624
1782,23.700132
1783,38.284676
1784,41.72014
1785,44.88179
1786,38.21261
1787,28.869705
1788,26.752934
1789,25.708956
1790,26.556574
1791,31.044434
1792,28.277988
1793,21.986176
1794,40.24496
1795,38.73903
1796,36.84735
1797,45.148262
1798,45.42995
1799,45.15136
1800,43.773125
1801,42.547375
1802,45.496902
1803,38.401947
1804,40.574387
1805,40.12533
1806,35.130466
1807,40.27106
1808,38.7853
1809,45.081333
1810,45.195744
1811,43.78542
1812,43.779346
1813,43.138905
1814,15.665168
1815,19.5886
1816,23.307062
1817,18.12541
1818,26.195265
1819,39.38343
1820,41.50372
1821,48.191746
1822,46.919533
1823,14.753806
1824,16.898397
1825,23.962418
1826,20.560516
1827,23.400288
1828,25.13601
1829,43.724525
1830,37.573547
1831,48.526012
1832,45.74114
1833,43.628685
1834,30.471106
1835,16.067371
1836,19.585165
1837,17.490805
1838,16.178276
1839,17.716873
1840,22.325619
1841,36.53706
1842,38.6582
1843,44.90411
1844,16.839003
1845,15.368216
1846,17.654682
1847,10.294646
1848,38.08436
1849,47.172184
1850,47.190178
1851,44.693367
1852,20.747963
1853,21.76448
1854,21.59411
1855,21.430674
1856,19.93481
1857,37.443527
1858,31.225458
1859,49.27063
1860,47.53274
1861,27.351492
1862,30.6028
1863,25.341846
1864,26.229465
1865,47.441086
1866,47.673695
1867,46.51038
1868,43.524918
1869,42.33449
1870,37.864166
1871,37.295773
1872,42.741
